alpha_pos,alpha_neg,beta,set_size,accuracy_mean,accuracy_std,num_trials,num_reps
0.4289774439913693,0.46739113392090714,0.3392605123708244,6,0.31851851851851853,0.05237828008789242,45,3
0.7565908249239299,0.32308742373747784,2.4215366647029635,2,0.6666666666666666,0.06285393610547088,45,3
0.7565908249239299,0.32308742373747784,2.4215366647029635,3,0.6444444444444444,0.06542045086168775,45,3
0.7565908249239299,0.32308742373747784,2.4215366647029635,5,0.5703703703703704,0.07332959212304936,45,3
0.7565908249239299,0.32308742373747784,2.4215366647029635,6,0.525925925925926,0.08181748901620195,45,3
0.16869930039329645,0.7946606723717613,1.069206175138887,2,0.47407407407407404,0.05237828008789238,45,3
0.16869930039329645,0.7946606723717613,1.069206175138887,3,0.4444444444444444,0.01814436846506058,45,3
0.16869930039329645,0.7946606723717613,1.069206175138887,5,0.4666666666666666,0.10102356812582115,45,3
0.16869930039329645,0.7946606723717613,1.069206175138887,6,0.45925925925925926,0.09993138935727437,45,3
0.7950883484834409,0.14021832171692455,5.161285989656663,2,0.7925925925925926,0.02771598064276994,45,3
0.7950883484834409,0.14021832171692455,5.161285989656663,3,0.7777777777777778,0.018144368465060606,45,3
